GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201312280038,2013-12-28,"Pakistan","Nawagai","Unknown",0,,,,,1,1,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280035,2013-12-28,"Syria","Qamishli","Unknown",0,,,,,0,1,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280034,2013-12-28,"Thailand","Panare district","Unknown",0,,,,,1,0,Government (General),,,Southeast Asia,Assassination,,,Firearms,,,
201312280033,2013-12-28,"Afghanistan","Unknown","Unknown",0,,,,,0,1,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280032,2013-12-28,"Afghanistan","Unknown","Unknown",0,,,,,0,1,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280031,2013-12-28,"Somalia","Mogadishu","Al-Shabaab",0,,,,,0,0,Government (General),,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280030,2013-12-28,"Yemen","Unknown","Unknown",0,,,,,0,1,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280029,2013-12-28,"India","Sangel","Maoists",0,,,,,1,0,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201312280028,2013-12-28,"Syria","Kafranbil","Islamic State of Iraq and the Levant (ISIL)",0,,,,,0,0,Journalists & Media,,,Middle East & North Africa,Hostage Taking (Kidnapping),Facility/Infrastructure Attack,,Sabotage Equipment,,,
201312280027,2013-12-28,"Syria","Kafranbil","Islamic State of Iraq and the Levant (ISIL)",0,,,,,0,0,Journalists & Media,,,Middle East & North Africa,Hostage Taking (Kidnapping),Facility/Infrastructure Attack,,Unknown,,,
201312280026,2013-12-28,"Afghanistan","Pur Chaman district","Unknown",0,,,,,6,6,Police,,,South Asia,Armed Assault,,,Firearms,,,
201312280025,2013-12-28,"Pakistan","Muzaffargarh district","Unknown",0,,,,,2,2,Police,,,South Asia,Armed Assault,,,Firearms,,,
201312280024,2013-12-27,"India","Meerut","Unknown",0,,,,,1,Unknown,Educational Institution,,,South Asia,Hostage Taking (Kidnapping),Armed Assault,,Incendiary,Melee,,
201312280023,2013-12-28,"India","Malkangiri district","Maoists",0,,,,,0,0,Transportation,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280022,2013-12-28,"Iraq","Fallujah","Islamic State of Iraq and the Levant (ISIL)",0,,,,,1,3,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280021,2013-12-28,"Iraq","Mosul","Unknown",0,,,,,1,0,Educational Institution,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312280020,2013-12-28,"Iraq","Mosul","Unknown",0,,,,,0,1,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280017,2013-12-28,"Thailand","Bangkok","Unknown",0,,,,,1,4,Private Citizens & Property,,,Southeast Asia,Armed Assault,,,Firearms,,,
201312280016,2013-12-28,"Afghanistan","Shindand district","Taliban",0,,,,,1,3,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280015,2013-12-28,"Afghanistan","Maywand district","Unknown",0,,,,,2,7,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280014,2013-12-28,"Egypt","Cairo","Unknown",0,,,,,0,0,Transportation,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280013,2013-12-28,"Pakistan","Bara","Unknown",0,,,,,0,1,Terrorists/Non-state Militia,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280012,2013-12-28,"Iraq","Hammam al-Alil","Unknown",0,,,,,6,14,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280011,2013-12-28,"Iraq","Unknown","Unknown",0,,,,,4,0,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312280010,2013-12-27,"Syria","Aleppo","Unknown",0,,,,,4,14,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280009,2013-12-28,"Afghanistan","Moghol","Taliban",0,,,,,1,1,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
201312280008,2013-12-28,"Pakistan","Peshawar","Unknown",0,,,,,1,2,Business,,,South Asia,Armed Assault,,,Firearms,,,
201312280007,2013-12-28,"Bahrain","Manama","Unknown",0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312280006,2013-12-28,"Pakistan","Karachi","Unknown",0,,,,,2,1,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
201312280002,2013-12-28,"Nigeria","Tashan Alade","Boko Haram",0,,,,,12,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201312280001,2013-12-28,"Yemen","Unknown","Unknown",0,,,,,0,0,Utilities,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270050,2013-12-27,"Iraq","Baghdad","Unknown",0,,,,,0,0,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270049,2013-12-27,"Iraq","Mushirfah","Unknown",0,,,,,1,0,Religious Figures/Institutions,,,Middle East & North Africa,Assassination,,,Firearms,,,
201312270048,2013-12-27,"Iraq","Baghdad","Unknown",0,,,,,2,2,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270047,2013-12-27,"Iraq","Karma","Unknown",0,,,,,1,1,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270046,2013-12-27,"Iraq","Mosul","Unknown",0,,,,,1,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270045,2013-12-27,"Somalia","Kismayo","Unknown",0,,,,,0,0,Government (General),,,Sub-Saharan Africa,Assassination,,,Firearms,,,
201312270042,2013-12-27,"Central African Republic","Unknown","Unknown",0,,,,,2,0,Government (Diplomatic),,,Sub-Saharan Africa,Unknown,,,Unknown,,,
201312270036,2013-12-27,"Yemen","Unknown","Al-Qaida in the Arabian Peninsula (AQAP)",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Assassination,,,Firearms,,,
201312270035,2013-12-27,"Syria","Unknown","Unknown",0,,,,,3,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270034,2013-12-27,"Syria","Unknown","Unknown",0,,,,,3,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270033,2013-12-27,"Syria","Unknown","Unknown",0,,,,,3,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270032,2013-12-27,"Syria","Aleppo","Islamic State of Iraq and the Levant (ISIL)",0,,,,,0,0,Journalists & Media,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
201312270030,2013-12-27,"Pakistan","Karachi","Unknown",0,,,,,0,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
201312270029,2013-12-27,"Thailand","Baro","Unknown",0,,,,,0,1,Military,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270026,2013-12-27,"Russia","Nalchik","Unknown",0,,,,,0,0,Police,,,Eastern Europe,Assassination,,,Explosives/Bombs/Dynamite,,,
201312270025,2013-12-27,"India","Khoaani","Karbi People's Liberation Tigers (KPLT)",0,,,,,6,0,Private Citizens & Property,,,South Asia,Armed Assault,Facility/Infrastructure Attack,,Firearms,Incendiary,,
201312270021,2013-12-27,"Libya","Benghazi","Unknown",0,,,,,1,0,Military,,,Middle East & North Africa,Assassination,,,Firearms,,,
201312270020,2013-12-27,"Pakistan","Bazai","Unknown",0,,,,,0,6,Terrorists/Non-state Militia,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270019,2013-12-27,"Pakistan","Bazai","Unknown",0,,,,,0,1,Terrorists/Non-state Militia,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270016,2013-12-27,"Iraq","Balad","Unknown",0,,,,,5,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312270015,2013-12-27,"Philippines","Manila","Unknown",0,,,,,1,4,Government (General),,,Southeast Asia,Armed Assault,,,Firearms,,,
201312270014,2013-12-27,"India","Pakuahat","Kamtapur Liberation Organization (KLO)",0,,,,,0,3,Transportation,,,South Asia,Armed Assault,,,Firearms,Firearms,,
201312270013,2013-12-27,"Greece","Athens","Unknown",0,,,,,0,0,Private Citizens & Property,,,Western Europe,Facility/Infrastructure Attack,,,Incendiary,,,
201312270012,2013-12-27,"Russia","Pyatigorsk","Unknown",0,,,,,3,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270011,2013-12-27,"Bahrain","Maqsha","Unknown",0,,,,,0,2,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270010,2013-12-27,"Lebanon","Mount Lebanon","Unknown",0,,,,,8,71,Government (General),Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270009,2013-12-27,"Somalia","Afgoye","Al-Shabaab",1,,,,,1,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201312270007,2013-12-27,"Afghanistan","Kabul","Taliban",0,,,,,4,6,Military,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270006,2013-12-27,"Somalia","Mogadishu","Al-Shabaab",0,,,,,11,6,Business,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270004,2013-12-27,"Philippines","Cabintan","New People's Army (NPA)",0,,,,,0,0,Military,Government (General),,Southeast Asia,Armed Assault,,,Firearms,,,
201312260070,2013-12-26,"Syria","Dana","Islamic State of Iraq and the Levant (ISIL)",0,,,,,1,0,NGO,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
201312260069,2013-12-26,"Iraq","Karma district","Unknown",0,,,,,4,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
201312260068,2013-12-26,"Iraq","Albu-Hashmah","Unknown",0,,,,,4,2,Terrorists/Non-state Militia,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312260067,2013-12-26,"Iraq","Mosul","Unknown",0,,,,,0,1,Government (General),,,Middle East & North Africa,Assassination,,,Firearms,,,
201312260066,2013-12-26,"Iraq","Fallujah","Unknown",0,,,,,1,3,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260065,2013-12-26,"Iraq","Hadr district","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260064,2013-12-26,"Iraq","Abu Ghraib district","Unknown",0,,,,,1,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260049,2013-12-26,"India","Nepa","Communist Party of India - Maoist (CPI-Maoist)",0,,,,,0,0,Business,,,South Asia,Facility/Infrastructure Attack,,,Firearms,Incendiary,,
201312260044,2013-12-26,"Afghanistan","Spin Boldak district","Taliban",0,,,,,1,1,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260043,2013-12-26,"Afghanistan","Nad Ali district","Unknown",0,,,,,0,2,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260041,2013-12-26,"Syria","Aleppo","Islamic State of Iraq and the Levant (ISIL)",0,,,,,4,0,Journalists & Media,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
201312260040,2013-12-26,"Iraq","Unknown","Unknown",0,,,,,3,0,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312260039,2013-12-26,"Central African Republic","Bangui","Unknown",0,,,,,0,0,Government (General),,,Sub-Saharan Africa,Assassination,,,Firearms,,,
201312260038,2013-12-26,"Thailand","Unknown","Unknown",0,,,,,0,0,Military,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260037,2013-12-26,"Thailand","Unknown","Unknown",0,,,,,0,0,Police,,,Southeast Asia,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201312260036,2013-12-26,"Thailand","Unknown","Unknown",0,,,,,0,3,Military,,,Southeast Asia,Armed Assault,,,Firearms,,,
201312260033,2013-12-26,"Russia","Khasavyurt","Unknown",0,,,,,0,2,Police,,,Eastern Europe,Armed Assault,,,Firearms,,,
201312260032,2013-12-26,"Bangladesh","Rajshahi","Unknown",0,,,,,1,6,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260031,2013-12-26,"Pakistan","Karachi","Unknown",0,,,,,1,0,Violent Political Party,,,South Asia,Assassination,,,Firearms,,,
201312260030,2013-12-26,"Yemen","Unknown","Tribesmen",0,,,,,Unknown,Unknown,Government (General),,,Middle East & North Africa,Facility/Infrastructure Attack,,,Firearms,,,
201312260025,2013-12-26,"Yemen","Shahr","Al-Qaida in the Arabian Peninsula (AQAP)",1,,,,,4,3,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312260023,2013-12-26,"Libya","Benghazi","Unknown",0,,,,,1,0,Military,,,Middle East & North Africa,Assassination,,,Firearms,,,
201312260022,2013-12-25,"Pakistan","Shahrag","Unknown",0,,,,,0,0,Business,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201312260021,2013-12-26,"Montenegro","Podgorica","Unknown",0,,,,,0,0,Journalists & Media,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260020,2013-12-26,"Thailand","Tak Bai district","Unknown",0,,,,,0,2,Government (General),,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260019,2013-12-26,"Afghanistan","Spin Boldak district","Unknown",0,,,,,4,10,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260018,2013-12-26,"Iraq","Baghdad","Mukhtar Army",0,,,,,3,50,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260017,2013-12-26,"Egypt","Cairo","Unknown",0,,,,,0,0,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260016,2013-12-26,"Iraq","Mosul","Unknown",0,,,,,2,0,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312260015,2013-12-26,"Iraq","Tikrit","Unknown",0,,,,,0,1,Terrorists/Non-state Militia,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
201312260014,2013-12-26,"Iraq","Muqdadiyah","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Facility/Infrastructure Attack,,,Firearms,Incendiary,,
201312260013,2013-12-26,"India","Jalpaiguri","Kamtapur Liberation Organization (KLO)",0,,,,,5,6,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260011,2013-12-26,"Somalia","Caabudwaaq","Unknown",0,,,,,1,4,Military,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201312260010,2013-12-26,"Egypt","Cairo","Unknown",0,,,,,0,4,Transportation,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260009,2013-12-26,"Iraq","Kut","Unknown",0,,,,,1,4,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260004,2013-12-26,"Somalia","Kismayo","Al-Shabaab",1,,,,,Unknown,Unknown,Government (General),,,Sub-Saharan Africa,Assassination,,,Firearms,,,
201312260003,2013-12-26,"Somalia","Kismayo","Al-Shabaab",1,,,,,Unknown,Unknown,Military,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312260002,2013-12-26,"Philippines","Kalabugao","New People's Army (NPA)",0,,,,,1,0,Military,,,Southeast Asia,Armed Assault,,,Firearms,,,
201312250071,2013-12-25,"Thailand","Praiwan","Unknown",0,,,,,0,0,Military,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250070,2013-12-25,"Iraq","Unknown","Unknown",0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250069,2013-12-25,"Iraq","Tikrit","Unknown",0,,,,,3,0,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312250067,2013-12-24,"Iraq","Mosul","Unknown",0,,,,,0,12,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250062,2013-12-25,"Pakistan","Pabbi","Unknown",0,,,,,0,0,Police,,,South Asia,Armed Assault,,,Firearms,,,
201312250058,2013-12-25,"Yemen","Wadi Obaida","Tribesmen",0,,,,,0,0,Utilities,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250057,2013-12-25,"Kenya","Ukunda","Unknown",0,,,,,1,0,Religious Figures/Institutions,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201312250052,2013-12-25,"Pakistan","Tirah district","Unknown",0,,,,,1,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250050,2013-12-25,"Russia","Buynaksk","Unknown",0,,,,,3,2,Police,,,Eastern Europe,Armed Assault,,,Firearms,,,
201312250049,2013-12-25,"Pakistan","Quetta","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250042,2013-12-25,"Afghanistan","Tagab","Unknown",0,,,,,0,2,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250041,2013-12-25,"Afghanistan","Gandomak","Unknown",0,,,,,2,1,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250039,2013-12-25,"India","Padia","Maoists",0,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,Facility/Infrastructure Attack,,Explosives/Bombs/Dynamite,Incendiary,,
201312250037,2013-12-25,"Iraq","Bashir","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250035,2013-12-25,"Central African Republic","Bangui","Anti-Balaka Militia",0,,,,,5,Unknown,Government (Diplomatic),,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201312250034,2013-12-25,"Iraq","Tikrit","Unknown",0,,,,,3,1,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312250033,2013-12-25,"Democratic Republic of the Congo","Kamango","Allied Democratic Forces (ADF)",0,,,,,40,16,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),Armed Assault,,Firearms,Incendiary,,
201312250032,2013-12-25,"Iraq","Ishaqi","Unknown",0,,,,,4,8,Police,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250031,2013-12-25,"Iraq","Baghdad","Unknown",0,,,,,3,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250030,2013-12-25,"Iraq","Baghdad","Unknown",0,,,,,1,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250029,2013-12-25,"Iraq","Kirkuk","Islamic State of Iraq and the Levant (ISIL)",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250028,2013-12-25,"Iraq","Tuz Khormato","Unknown",0,,,,,0,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250027,2013-12-25,"Iraq","Sulayman Beg","Islamic State of Iraq and the Levant (ISIL)",0,,,,,1,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250026,2013-12-25,"Iraq","Shirqat","Unknown",0,,,,,0,0,Police,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
201312250025,2013-12-25,"Iraq","Unknown","Unknown",0,,,,,3,1,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312250024,2013-12-25,"Iraq","Baghdad","Islamic State of Iraq and the Levant (ISIL)",0,,,,,14,30,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250023,2013-12-25,"Afghanistan","Pol-e Alam","Unknown",0,,,,,6,13,Police,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250022,2013-12-25,"Iraq","Baghdad","Islamic State of Iraq and the Levant (ISIL)",0,,,,,26,30,Religious Figures/Institutions,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250021,2013-12-25,"Kenya","Likoni","Al-Shabaab",1,,,,,0,0,Religious Figures/Institutions,,,Sub-Saharan Africa,Facility/Infrastructure Attack,,,Incendiary,,,
201312250020,2013-12-25,"Kenya","Likoni","Al-Shabaab",1,,,,,0,0,Religious Figures/Institutions,,,Sub-Saharan Africa,Facility/Infrastructure Attack,,,Incendiary,,,
201312250018,2013-12-25,"Afghanistan","Kabul","Taliban",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250017,2013-12-25,"Afghanistan","Kabul","Taliban",0,,,,,0,3,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250015,2013-12-25,"Afghanistan","Kabul","Taliban",0,,,,,0,0,Government (Diplomatic),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250013,2013-12-25,"Afghanistan","Achin district","Unknown",0,,,,,1,3,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250011,2013-12-25,"Afghanistan","Kabul","Unknown",0,,,,,0,3,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250010,2013-12-25,"Iraq","Unknown","Unknown",0,,,,,1,2,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250009,2013-12-25,"Afghanistan","Unknown","Unknown",0,,,,,1,2,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312250007,2013-12-25,"Pakistan","Loti","Baloch Republican Army (BRA)",0,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240054,2013-12-24,"Iraq","Mosul","Unknown",0,,,,,1,1,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312240053,2013-12-24,"Iraq","Ali Rash","Unknown",0,,,,,3,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240052,2013-12-24,"Iraq","Falahat","Unknown",0,,,,,2,1,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240051,2013-12-24,"Iraq","Baghdad","Unknown",0,,,,,1,4,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240050,2013-12-24,"Iraq","Mosul","Unknown",0,,,,,0,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240049,2013-12-24,"Iraq","Mosul","Unknown",0,,,,,1,3,Religious Figures/Institutions,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240048,2013-12-24,"Iraq","Mosul","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240047,2013-12-24,"Iraq","Tuz Khormatu district","Unknown",0,,,,,0,4,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240046,2013-12-24,"Iraq","Arab Ejbur","Unknown",0,,,,,0,3,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240043,2013-12-24,"Afghanistan","Herat","Unknown",0,,,,,1,0,Military,,,South Asia,Armed Assault,,,Firearms,,,
201312240042,2013-12-24,"Afghanistan","Giro district","Unknown",0,,,,,3,3,Police,,,South Asia,Unknown,,,Unknown,,,
201312240041,2013-12-24,"Afghanistan","Pashtun Kot district","Taliban",0,,,,,6,1,Police,,,South Asia,Unknown,,,Unknown,,,
201312240039,2013-12-24,"Iraq","Fallujah","Unknown",0,,,,,1,3,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312240037,2013-12-24,"Iraq","Ramadi","Unknown",0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240036,2013-12-24,"Iraq","Ramadi","Unknown",0,,,,,0,1,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240035,2013-12-24,"Iraq","Fallujah","Unknown",0,,,,,0,7,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240034,2013-12-24,"Iraq","Baqubah","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240033,2013-12-24,"Iraq","Baqubah","Unknown",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240032,2013-12-24,"Iraq","Baqubah","Unknown",0,,,,,0,1,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201312240031,2013-12-24,"Yemen","Unknown","Southern Mobility Movement (Yemen)",0,,,,,4,20,Government (General),Military,,Middle East & North Africa,Unknown,,,Unknown,,,
201312240030,2013-12-24,"Iraq","Unknown","Unknown",0,,,,,0,3,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240029,2013-12-24,"Iraq","Tuz Khormato","Unknown",0,,,,,0,3,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312240027,2013-12-24,"Libya","Ajdabiya","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
