GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201412280073,2014-12-28,"Bangladesh","Dhaka","Pro Hartal Activists",0,,,,,0,0,Police,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
201412280071,2014-12-28,"Bangladesh","Dhaka","Unknown",0,,,,,0,2,Educational Institution,,,South Asia,Armed Assault,,,Incendiary,,,
201412280070,2014-12-28,"Bangladesh","Dhaka","Unknown",0,,,,,0,2,Educational Institution,,,South Asia,Armed Assault,,,Incendiary,,,
201412280068,2014-12-28,"Cameroon","Ashigashiya","Boko Haram",0,,,,,Unknown,Unknown,Military,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201412280063,2014-12-28,"Afghanistan","Maywand district","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280062,2014-12-28,"Afghanistan","Unknown","Taliban",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280061,2014-12-28,"Afghanistan","Alingar district","Unknown",0,,,,,2,2,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280060,2014-12-28,"Afghanistan","Dentash","Taliban",0,,,,,3,3,Police,,,South Asia,Unknown,,,Unknown,,,
201412280059,2014-12-28,"Afghanistan","Naw Zad district","Taliban",0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280058,2014-12-28,"Afghanistan","Unknown","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280057,2014-12-28,"Afghanistan","Unknown","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280056,2014-12-28,"Afghanistan","Unknown","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280045,2014-12-28,"Pakistan","Khyber district","Unknown",0,,,,,0,0,Terrorists/Non-state Militia,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
201412280040,2014-12-28,"Afghanistan","Guzara district","Taliban",0,,,,,Unknown,Unknown,Business,,,South Asia,Hostage Taking (Kidnapping),Facility/Infrastructure Attack,,Incendiary,,,
201412280039,2014-12-29,"India","Tamenglong","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280038,2014-12-28,"Afghanistan","Kunduz","Unknown",0,,,,,0,1,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280037,2014-12-28,"Afghanistan","Ghani Khel","Unknown",0,,,,,1,1,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280036,2014-12-28,"Afghanistan","Gardez","Unknown",0,,,,,2,1,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280035,2014-12-28,"Afghanistan","Balkh district","Taliban",0,,,,,1,2,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280034,2014-12-28,"Ukraine","Kiev","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280032,2014-12-28,"Afghanistan","Sangin district","Taliban",0,,,,,12,6,Military,,,South Asia,Armed Assault,,,Firearms,,,
201412280031,2014-12-28,"Afghanistan","Kabul","Taliban",0,,,,,0,3,Religious Figures/Institutions,Police,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280030,2014-12-28,"India","Bengaluru","Students Islamic Movement of India (SIMI)",0,"Indian Mujahideen",1,,,1,3,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280029,2014-12-28,"Egypt","Abu Qir","Unknown",0,,,,,1,1,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412280028,2014-12-28,"Iraq","Samarra","Islamic State of Iraq and the Levant (ISIL)",0,,,,,1,0,Military,,,Middle East & North Africa,Assassination,,,Firearms,,,
201412280027,2014-12-28,"Iraq","Baghdad","Unknown",0,,,,,1,3,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412280026,2014-12-28,"Iraq","Baghdad","Unknown",0,,,,,2,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280025,2014-12-28,"Libya","Sirte","Tripoli Province of the Islamic State",0,,,,,7,0,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
201412280024,2014-12-28,"Libya","Wadi Budhak","Derna Mujahideen Shura Council",0,,,,,8,Unknown,Military,,,Middle East & North Africa,Unknown,,,Unknown,,,
201412280021,2014-12-28,"Yemen","Sanaa","Huthi Extremists",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
201412280018,2014-12-28,"Syria","Qatmah","Unknown",0,,,,,6,10,Terrorists/Non-state Militia,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280008,2014-12-28,"Syria","Kobani","Islamic State of Iraq and the Levant (ISIL)",0,,,,,8,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412280007,2014-12-28,"Libya","Sidra","Muslim Fundamentalists",0,,,,,2,0,Utilities,,,Middle East & North Africa,Unknown,,,Unknown,,,
201412280006,2014-12-28,"Libya","Benghazi","Unknown",0,,,,,1,0,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412280005,2014-12-28,"Afghanistan","Khas Uruzgan district","Taliban",0,,,,,0,1,NGO,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201412280001,2014-12-28,"Yemen","Aden","Al-Qaida in the Arabian Peninsula (AQAP)",0,,,,,1,2,Military,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
201412270056,2014-12-27,"Yemen","Sanaa","Huthi Extremists",1,,,,,0,0,Religious Figures/Institutions,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
201412270054,2014-12-27,"Ukraine","Stanytsia Luhanska","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201412270053,2014-12-27,"Ukraine","Mykolaivka","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201412270052,2014-12-27,"Ukraine","Pisky","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201412270051,2014-12-27,"Ukraine","Berezove","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201412270050,2014-12-27,"Ukraine","Donetsk","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201412270047,2014-12-27,"Philippines","Lamitan","Abu Sayyaf Group (ASG)",0,,,,,0,0,Military,Police,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270046,2014-12-27,"Pakistan","Gujranwala","Unknown",0,,,,,1,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
201412270045,2014-12-27,"Afghanistan","Ghazni","Taliban",0,,,,,1,1,Government (General),,,South Asia,Armed Assault,,,Firearms,,,
201412270044,2014-12-27,"Nigeria","Tattaura","Fulani Militants",1,,,,,10,5,Business,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201412270043,2014-12-27,"Ukraine","Odessa","Unknown",0,,,,,1,0,Unknown,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270041,2014-12-27,"West Bank and Gaza Strip","Jerusalem","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Facility/Infrastructure Attack,,,Incendiary,,,
201412270040,2014-12-27,"Democratic Republic of the Congo","Goma","Unknown",0,,,,,1,0,Journalists & Media,,,Sub-Saharan Africa,Assassination,,,Firearms,,,
201412270036,2014-12-27,"Afghanistan","Nirkh district","Taliban",0,,,,,3,5,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270035,2014-12-27,"Afghanistan","Bagram","Taliban",0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270034,2014-12-27,"Egypt","Giza","Unknown",0,,,,,2,0,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412270033,2014-12-27,"Egypt","Arish","Unknown",0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270032,2014-12-27,"Yemen","Mukalla","Unknown",0,,,,,0,0,Government (General),,,Middle East & North Africa,Facility/Infrastructure Attack,,,Unknown,,,
201412270031,2014-12-27,"Yemen","Unknown","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Assassination,,,Unknown,,,
201412270030,2014-12-27,"Pakistan","Khazyana Kandao","Unknown",0,,,,,8,12,Military,,,South Asia,Armed Assault,,,Firearms,,,
201412270029,2014-12-27,"Pakistan","Sherin Darra","Unknown",0,,,,,8,12,Military,,,South Asia,Armed Assault,,,Firearms,,,
201412270028,2014-12-27,"Iraq","Samarra district","Unknown",0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270027,2014-12-27,"Iraq","Tuz Khormato district","Unknown",0,,,,,1,0,Religious Figures/Institutions,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412270026,2014-12-27,"Iraq","Abu Sayda","Unknown",0,,,,,2,2,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270025,2014-12-27,"Iraq","Baghdad","Unknown",0,,,,,0,0,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270023,2014-12-27,"Somalia","Hudur","Al-Shabaab",0,,,,,5,10,Transportation,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201412270022,2014-12-27,"Yemen","Qatn","Al-Qaida in the Arabian Peninsula (AQAP)",0,,,,,2,4,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270021,2014-12-25,"Yemen","Sanaa","Huthi Extremists",1,,,,,0,0,Government (General),,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
201412270017,2014-12-27,"Syria","Safirah","Islamic State of Iraq and the Levant (ISIL)",0,,,,,0,0,Military,,,Middle East & North Africa,Unknown,,,Unknown,,,
201412270016,2014-12-27,"Libya","Tripoli","Unknown",0,,,,,0,0,Business,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412270014,2014-12-27,"Libya","Sidra","Unknown",0,,,,,0,0,Utilities,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270013,2014-12-27,"Pakistan","Quetta","Unknown",0,,,,,Unknown,Unknown,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201412270011,2014-12-27,"Libya","Tripoli","Tripoli Province of the Islamic State",0,,,,,0,0,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270010,2014-12-27,"Afghanistan","Alingar district","Unknown",0,,,,,1,3,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
201412270009,2014-12-26,"Afghanistan","Nad Ali district","Taliban",0,,,,,3,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412270007,2014-12-27,"Pakistan","Quetta","Unknown",0,,,,,0,0,Transportation,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260038,2014-12-26,"Philippines","Salbu","Bangsamoro Islamic Freedom Movement (BIFM)",1,,,,,3,0,Private Citizens & Property,,,Southeast Asia,Armed Assault,,,Firearms,,,
201412260037,2014-12-26,"Cameroon","Unknown","Boko Haram",0,,,,,1,3,Military,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
201412260036,2014-12-26,"Cameroon","Mozogo","Boko Haram",0,,,,,23,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Unknown,Facility/Infrastructure Attack,,Incendiary,,,
201412260035,2014-12-26,"Philippines","Marihatag","New People's Army (NPA)",0,,,,,0,0,Unknown,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260034,2014-12-26,"Afghanistan","Darra-i-Boom","Taliban",0,,,,,1,0,Police,,,South Asia,Unknown,,,Unknown,,,
201412260033,2014-12-26,"Pakistan","Charsadda district","Unknown",0,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260032,2014-12-26,"Afghanistan","Dangam district","Taliban",0,,,,,Unknown,Unknown,Private Citizens & Property,,,South Asia,Unknown,Facility/Infrastructure Attack,,Incendiary,,,
201412260031,2014-12-26,"Ukraine","Lviv","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260030,2014-12-26,"West Bank and Gaza Strip","Jerusalem","Unknown",0,,,,,0,2,Police,,,Middle East & North Africa,Armed Assault,,,Melee,,,
201412260029,2014-12-26,"Democratic Republic of the Congo","Ituri district","Allied Democratic Forces (ADF)",0,,,,,11,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Unknown,,,Unknown,,,
201412260027,2014-12-26,"Pakistan","Karachi","Unknown",0,,,,,1,0,Religious Figures/Institutions,,,South Asia,Armed Assault,,,Firearms,,,
201412260026,2014-12-26,"Kosovo","Pristina","Unknown",0,,,,,0,0,Religious Figures/Institutions,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260025,2014-12-26,"Pakistan","Hangu district","Unknown",0,,,,,1,2,Police,,,South Asia,Armed Assault,,,Firearms,,,
201412260023,2014-12-26,"India","Imphal","Unknown",0,,,,,0,4,Business,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260022,2014-12-26,"Egypt","Arish","Unknown",0,,,,,0,1,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260021,2014-12-26,"India","Bijni","National Democratic Front of Bodoland (NDFB)",0,,,,,0,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260019,2014-12-26,"Iraq","Balad","Al-Naqshabandiya Army",0,,,,,0,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260018,2014-12-26,"Iraq","Baqubah","Islamic State of Iraq and the Levant (ISIL)",0,,,,,1,0,Police,,,Middle East & North Africa,Assassination,,,Firearms,,,
201412260017,2014-12-26,"Iraq","Baghdad","Unknown",0,,,,,3,6,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260016,2014-12-26,"Iraq","Baghdad","Unknown",0,,,,,1,2,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260012,2014-12-26,"Somalia","Mogadishu","Al-Shabaab",0,,,,,Unknown,Unknown,Military,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201412260011,2014-12-26,"Yemen","Al-Qaida district","Unknown",0,,,,,0,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260010,2014-12-25,"Afghanistan","Alingar district","Unknown",0,,,,,2,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412260006,2014-12-26,"Afghanistan","Ghazni district","Unknown",0,,,,,0,1,Government (General),,,South Asia,Assassination,,,Firearms,,,
201412260005,2014-12-26,"Afghanistan","Kandahar district","Taliban",0,,,,,4,2,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250046,2014-12-25,"Libya","Bani Waled","Unknown",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Unknown,,,
201412250045,2014-12-24,"Mali","Zarho","Arab Movement of Azawad (MAA)",0,,,,,0,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,Melee,,
201412250043,2014-12-25,"Bangladesh","Chittagong","Unknown",0,,,,,0,0,Violent Political Party,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250042,2014-12-25,"Afghanistan","Kunduz","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250041,2014-12-25,"Ukraine","Kharkiv","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250038,2014-12-25,"Democratic Republic of the Congo","Ituri district","Allied Democratic Forces (ADF)",0,,,,,6,5,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Melee,,,
201412250037,2014-12-25,"West Bank and Gaza Strip","Maale Shomron","Palestinian Extremists",0,,,,,0,2,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Incendiary,,,
201412250035,2014-12-25,"Pakistan","Ghundi","Tehrik-i-Taliban Pakistan (TTP)",0,,,,,1,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
201412250034,2014-12-25,"Pakistan","Mohmand district","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250033,2014-12-25,"Afghanistan","Qarghayi district","Taliban",0,,,,,2,2,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250032,2014-12-25,"Egypt","Arish","Sinai Province of the Islamic State",0,,,,,2,1,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250030,2014-12-25,"Iraq","Dawr","Islamic State of Iraq and the Levant (ISIL)",0,,,,,1,Unknown,Military,,,Middle East & North Africa,Unknown,,,Unknown,,,
201412250029,2014-12-25,"Iraq","Baghdad","Unknown",0,,,,,6,9,Police,Private Citizens & Property,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250028,2014-12-25,"Iraq","Latifiyah","Unknown",0,,,,,3,2,Terrorists/Non-state Militia,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412250027,2014-12-25,"Iraq","Baghdad","Unknown",0,,,,,1,8,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250026,2014-12-25,"Iraq","Radwaniyah","Unknown",0,,,,,2,4,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250025,2014-12-25,"Iraq","Abu Ghraib district","Unknown",0,,,,,3,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250003,2014-12-25,"Libya","Sidra","Muslim Fundamentalists",0,,,,,4,Unknown,Utilities,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412250002,2014-12-25,"Libya","Al-Gbeba","Ansar al-Sharia (Libya)",0,,,,,19,Unknown,Military,Utilities,,Middle East & North Africa,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201412250001,2014-12-25,"Somalia","Mogadishu","Al-Shabaab",0,,,,,14,Unknown,Military,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201412240066,2014-12-24,"Egypt","Sheikh Zuweid","Unknown",0,,,,,0,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240065,2014-12-24,"Egypt","Rafah","Sinai Province of the Islamic State",0,,,,,0,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240060,2014-12-24,"West Bank and Gaza Strip","Khan Yunis","Hamas (Islamic Resistance Movement)",0,,,,,0,1,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412240049,2014-12-24,"Ukraine","Zolote","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240048,2014-12-24,"Ukraine","Mariupol","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Armed Assault,,,Firearms,,,
201412240047,2014-12-24,"Ukraine","Donetsk","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240046,2014-12-24,"Ukraine","Pisky","Unknown",0,,,,,0,0,Military,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240045,2014-12-24,"Ukraine","Hirkse","Luhansk People's Republic",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240044,2014-12-24,"India","Itkhori","Communist Party of India - Maoist (CPI-Maoist)",0,,,,,1,3,Police,,,South Asia,Armed Assault,,,Firearms,,,
201412240042,2014-12-24,"Nigeria","Bajoga","Boko Haram",1,,,,,1,0,Military,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240041,2014-12-24,"Ukraine","Odessa","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240040,2014-12-24,"Afghanistan","Khas Uruzgan district","Taliban",0,,,,,1,0,Educational Institution,,,South Asia,Armed Assault,,,Firearms,,,
201412240038,2014-12-24,"Afghanistan","Sangin district","Taliban",0,,,,,8,4,Police,,,South Asia,Armed Assault,,,Firearms,,,
201412240037,2014-12-24,"Pakistan","Safi","Unknown",0,,,,,0,0,Telecommunication,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240036,2014-12-24,"Afghanistan","Sayrwan","Taliban",0,,,,,0,2,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240035,2014-12-24,"Afghanistan","Deh Rahwod district","Taliban",0,,,,,4,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240034,2014-12-24,"Iraq","Hit","Al-Naqshabandiya Army",0,,,,,36,Unknown,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Chemical,,
201412240033,2014-12-24,"Iraq","Yusufiyah","Islamic State of Iraq and the Levant (ISIL)",1,,,,,4,7,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240031,2014-12-24,"India","Mariani","Unknown",0,,,,,0,0,Business,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201412240030,2014-12-24,"Philippines","Panabo","New People's Army (NPA)",0,,,,,0,0,Police,,,Southeast Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201412240029,2014-12-24,"Afghanistan","Dahana-i-Ghuri district","Taliban",0,,,,,2,1,Police,,,South Asia,Armed Assault,,,Firearms,,,
201412240027,2014-12-24,"India","Imphal","People's Liberation Army (India)",0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240026,2014-12-24,"Afghanistan","Puli Alam","Taliban",0,,,,,2,2,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240023,2014-12-24,"Sri Lanka","Batticaloa","Tamil Makkal Viduthalai Pulikal (TMVP)",0,,,,,0,0,Private Citizens & Property,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
201412240022,2014-12-24,"India","Lambari","National Democratic Front of Bodoland (NDFB)",0,,,,,0,1,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,Incendiary,,
201412240018,2014-12-24,"Pakistan","Dera Murad Jamali","Unknown",0,,,,,0,1,Police,Transportation,Private Citizens & Property,South Asia,Armed Assault,,,Firearms,,,
201412240017,2014-12-24,"Iraq","Muqdadiyah","Islamic State of Iraq and the Levant (ISIL)",0,,,,,5,Unknown,Military,Terrorists/Non-state Militia,,Middle East & North Africa,Unknown,,,Unknown,,,
201412240016,2014-12-24,"Iraq","Muqdadiyah","Islamic State of Iraq and the Levant (ISIL)",0,,,,,0,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240015,2014-12-24,"Iraq","Kirkuk","Unknown",0,,,,,1,0,Military,,,Middle East & North Africa,Assassination,,,Firearms,,,
201412240014,2014-12-24,"Iraq","Tikrit","Unknown",0,,,,,1,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240013,2014-12-24,"Iraq","Tarmiyah","Unknown",0,,,,,1,0,Unknown,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240012,2014-12-24,"Iraq","Madain","Islamic State of Iraq and the Levant (ISIL)",0,,,,,45,62,Terrorists/Non-state Militia,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240011,2014-12-24,"Iraq","Balad district","Unknown",0,,,,,0,0,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240010,2014-12-24,"Iraq","Balad district","Unknown",0,,,,,1,5,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240007,2014-12-24,"Pakistan","Quetta","Baloch Liberation Army (BLA)",0,,,,,0,27,Business,Government (General),,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240006,2014-12-24,"Libya","Wadi Kahilah","Muslim Fundamentalists",0,,,,,0,0,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412240004,2014-12-24,"Syria","Raqqah","Islamic State of Iraq and the Levant (ISIL)",0,,,,,1,0,Military,Military,,Middle East & North Africa,Hostage Taking (Kidnapping),Bombing/Explosion,,Explosives/Bombs/Dynamite,,,
201412240003,2014-12-24,"Libya","Labraq","Unknown",0,,,,,2,0,Military,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201412240002,2014-12-24,"Libya","Labraq","Derna Mujahideen Shura Council",0,,,,,0,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201412230090,2014-12-23,"Egypt","Unknown","Sinai Province of the Islamic State",0,,,,,1,0,Government (General),,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
201412230064,2014-12-23,"Yemen","Sanaa","Unknown",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Assassination,,,Firearms,,,
201412230063,2014-12-22,"Mali","Bamba","Azawad National Liberation Movement (MNLA)",0,,,,,0,0,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201412230062,2014-12-23,"Egypt","Unknown","Sinai Province of the Islamic State",0,,,,,2,0,Private Citizens & Property,,,Middle East & North Africa,Hostage Taking (Kidnapping),,,Firearms,,,
