GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201512280051,2015-12-28,"Bangladesh","Nowhata","Bangladesh Nationalist Party (BNP)",0,,,,,0,5,Violent Political Party,,,South Asia,Assassination,,,Explosives/Bombs/Dynamite,,,
201512280050,2015-12-28,"Bangladesh","Morrelganj","Unknown",0,,,,,0,2,Violent Political Party,,,South Asia,Unarmed Assault,Facility/Infrastructure Attack,,Melee,Unknown,,
201512280049,2015-12-28,"Bangladesh","Uttar Harikhali","Unknown",0,,,,,0,5,Violent Political Party,,,South Asia,Unarmed Assault,Facility/Infrastructure Attack,,Incendiary,Melee,,
201512280045,2015-12-28,"Iraq","Makhmur","Islamic State of Iraq and the Levant (ISIL)",0,,,,,3,0,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
201512280044,2015-12-28,"Pakistan","Kohlu","Unknown",0,,,,,0,1,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280043,2015-12-28,"Sudan","Sirba","Janjaweed",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Hostage Taking (Kidnapping),,,Firearms,,,
201512280042,2015-12-28,"Central African Republic","Bangui","Anti-Balaka Militia",1,,,,,3,0,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280041,2015-12-28,"Philippines","Cotabato City","Unknown",0,,,,,0,0,Business,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280040,2015-12-28,"Nigeria","Kushari","Boko Haram",0,,,,,2,7,Police,Private Citizens & Property,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280039,2015-12-28,"Turkey","Sur district","Kurdistan Workers' Party (PKK)",0,,,,,0,9,Military,Police,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280038,2015-12-28,"Philippines","Palan","Abu Sayyaf Group (ASG)",0,,,,,2,1,Military,,,Southeast Asia,Armed Assault,,,Firearms,,,
201512280037,2015-12-28,"Saudi Arabia","Jazan","Unknown",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280036,2015-12-28,"Kenya","Mandera","Al-Shabaab",0,,,,,2,1,Unknown,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280035,2015-12-27,"India","Mendhar","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280034,2015-12-28,"Nigeria","Maiduguri","Boko Haram",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280033,2015-12-28,"Nigeria","Maiduguri","Boko Haram",0,,,,,30,65,Religious Figures/Institutions,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280032,2015-12-28,"Nigeria","Madagali","Unknown",0,,,,,30,16,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280031,2015-12-28,"Cameroon","Bodo","Boko Haram",0,,,,,2,1,Private Citizens & Property,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280030,2015-12-28,"Nigeria","Maiduguri","Boko Haram",0,,,,,3,0,Unknown,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280029,2015-12-28,"Nigeria","Maiduguri","Boko Haram",0,,,,,3,0,Unknown,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280028,2015-12-28,"Nigeria","Ajiri","Boko Haram",0,,,,,4,0,Unknown,,,Sub-Saharan Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280027,2015-12-28,"Syria","Homs","Islamic State of Iraq and the Levant (ISIL)",0,"Al-Nusrah Front",0,,,17,45,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280026,2015-12-28,"Syria","Homs","Islamic State of Iraq and the Levant (ISIL)",0,"Al-Nusrah Front",0,,,16,45,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280025,2015-12-28,"Afghanistan","Unknown","Taliban",0,,,,,0,0,Utilities,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280024,2015-12-28,"Iraq","Al-Layn","Islamic State of Iraq and the Levant (ISIL)",0,,,,,2,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Unknown,,,Unknown,,,
201512280023,2015-12-28,"Pakistan","Tump","Unknown",0,,,,,0,0,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280022,2015-12-28,"Pakistan","Turbat","Unknown",0,,,,,0,0,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280021,2015-12-28,"Iraq","Baghdad","Unknown",0,,,,,1,1,Educational Institution,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280019,2015-12-28,"Iraq","Mahmudiyah","Islamic State of Iraq and the Levant (ISIL)",0,,,,,2,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280018,2015-12-28,"Iraq","Baghdad","Unknown",0,,,,,1,6,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280017,2015-12-28,"Iraq","Baghdad","Unknown",0,,,,,1,5,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280016,2015-12-28,"Iraq","Baghdad","Unknown",0,,,,,1,3,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280015,2015-12-28,"Iraq","Abu Ghraib district","Unknown",0,,,,,0,5,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280012,2015-12-28,"Yemen","At Turbah","Huthi Extremists",0,,,,,3,20,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280011,2015-12-28,"Yemen","Waziiyah district","Huthi Extremists",0,,,,,2,4,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280004,2015-12-28,"Philippines","Nangka","Bangsamoro Islamic Freedom Movement (BIFM)",1,,,,,0,0,Utilities,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280003,2015-12-28,"Afghanistan","Tagab district","Khorasan Chapter of the Islamic State",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280002,2015-12-28,"Afghanistan","Kabul","Taliban",0,,,,,2,13,Private Citizens & Property,Private Citizens & Property,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
